SSC_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
SSC70172,12,0,0,0,78,87,59,3,0,0,55,116,145,3,5,0,65,222,167,5,3,0,50,224,76,0,10,0,33,119,47,0,7,3,14,71,11,0,0,4,4,16,3,0,0,0,0,4,0,0,0,0,0,0,515,14,19,10,298,865,30,0,0,0,62,90,84,3,0,0,36,126,149,4,3,0,50,209,148,0,3,8,28,191,71,4,10,16,31,126,34,3,11,13,14,76,0,0,0,3,0,10,0,0,0,6,3,11,0,0,0,3,0,3,509,15,26,50,228,831,39,0,0,0,145,182,145,4,0,0,92,238,295,6,3,0,117,432,309,4,9,8,83,412,146,9,15,16,65,244,84,7,12,15,20,147,9,0,3,5,3,25,3,0,0,4,3,9,0,0,0,3,0,3,1027,34,42,64,528,1694
SSC70173,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,6,8,3,0,0,0,10,5,0,0,0,0,4,4,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,0,0,11,6,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,27,0,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,6,12,11,3,0,0,0,17,10,3,0,0,3,11,11,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,22,66
SSC70174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,10
SSC70176,0,0,0,0,16,16,0,0,0,0,28,28,8,0,0,0,29,34,49,3,0,0,8,65,58,0,9,0,8,79,36,3,5,0,8,54,17,0,0,0,0,18,3,0,0,0,0,4,0,0,0,0,0,0,166,8,19,0,101,293,0,0,0,0,19,19,0,0,0,0,11,15,27,0,0,0,14,40,43,3,0,0,7,52,45,0,3,0,11,61,31,3,4,0,3,41,12,0,0,0,0,11,4,0,0,0,0,7,0,0,0,0,0,0,164,5,12,5,59,252,0,0,0,0,35,35,0,0,0,0,35,36,34,0,0,0,43,78,94,7,0,0,12,115,108,4,14,0,23,137,64,3,13,0,13,97,26,0,3,0,0,27,6,0,0,0,0,13,0,0,0,0,0,3,336,19,34,8,161,545
SSC70177,0,0,0,0,19,19,0,0,0,0,15,15,12,0,0,0,15,27,15,5,0,0,21,42,23,3,7,0,25,57,10,9,12,0,23,49,12,0,3,0,5,18,3,0,3,3,0,12,0,0,0,0,0,0,73,20,26,3,119,242,0,0,0,0,12,12,0,0,0,0,7,8,16,0,0,0,13,29,16,3,0,0,12,30,18,0,6,6,3,43,4,0,3,0,3,14,8,0,6,0,0,14,0,0,0,3,0,4,0,0,0,0,0,0,67,11,15,8,51,147,0,0,0,0,26,26,0,0,0,0,21,19,25,4,0,0,26,51,34,9,0,0,32,78,44,3,11,6,34,100,17,7,18,0,23,67,12,0,8,3,3,32,4,0,3,7,0,14,0,0,0,0,0,0,143,28,41,12,170,390
SSC70178,0,0,0,0,49,49,4,0,0,0,49,57,50,3,0,0,73,129,70,3,3,0,36,112,63,4,30,0,20,121,82,9,33,0,22,144,54,4,17,4,0,76,14,0,6,0,0,21,3,0,0,0,0,7,337,24,95,9,263,719,0,0,0,0,36,36,0,0,0,0,33,35,43,0,3,0,67,116,57,3,9,0,30,99,74,9,20,0,13,119,69,4,27,8,12,124,36,0,19,11,3,69,6,0,3,8,0,13,0,0,0,5,0,5,293,19,72,27,201,615,0,0,0,0,82,82,7,0,0,0,88,97,97,3,3,0,144,244,121,9,10,0,67,213,142,18,44,0,40,241,152,9,56,8,35,267,89,5,35,11,6,150,20,0,11,11,0,41,3,0,0,9,0,8,628,40,168,34,461,1333
SSC70179,0,0,0,0,4,3,0,0,0,0,11,18,5,0,0,0,15,17,12,3,0,0,12,28,17,3,7,0,7,32,27,0,4,3,0,35,21,0,6,0,0,26,8,0,0,0,0,10,0,0,0,0,0,0,88,7,19,6,53,170,0,0,0,0,3,5,0,0,0,0,5,3,4,0,0,0,8,17,9,0,3,0,5,20,25,0,0,0,5,30,21,0,0,0,6,32,12,0,3,3,0,19,4,0,0,0,0,8,0,0,0,0,0,0,78,3,14,8,29,129,0,0,0,0,8,14,0,0,0,0,18,21,10,0,0,0,23,29,20,3,4,0,15,44,40,3,5,0,11,66,50,0,3,9,9,70,33,0,4,3,0,41,14,0,0,3,0,15,0,0,0,0,0,0,164,15,29,15,79,302
SSC70180,0,0,0,0,12,12,0,0,0,0,14,15,0,0,0,0,25,28,13,0,3,0,18,28,17,0,5,0,10,37,14,0,3,0,8,22,9,3,0,0,4,17,0,0,0,0,0,3,0,0,0,0,0,0,60,3,10,3,89,171,0,0,0,0,11,11,0,0,0,0,7,12,0,0,0,0,7,9,3,0,0,0,3,8,3,0,3,0,4,11,14,0,0,3,3,26,11,0,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,38,0,8,9,41,93,0,0,0,0,24,24,3,0,0,0,22,23,7,0,0,0,38,40,12,0,0,0,20,39,21,3,10,3,12,46,31,0,3,3,8,49,22,3,3,7,4,38,0,0,0,0,0,3,0,0,0,0,0,0,97,7,18,15,125,261
SSC70181,0,0,0,0,32,32,0,0,0,0,22,22,10,0,0,0,22,35,45,0,8,0,24,71,36,3,5,0,5,54,28,0,12,0,15,55,20,5,3,0,3,38,11,3,0,0,0,17,0,0,0,0,0,0,153,16,31,3,124,322,0,0,0,0,23,23,0,0,0,0,9,9,20,0,0,0,23,48,57,0,4,0,18,76,28,0,7,5,6,46,26,3,12,0,9,41,19,0,3,3,0,29,3,0,0,3,0,13,3,0,0,0,0,3,154,5,28,13,82,278,0,0,0,0,52,52,0,0,0,0,28,28,29,0,3,0,48,78,97,0,13,0,44,148,66,6,9,3,13,97,50,8,15,0,16,94,38,5,10,3,3,66,15,3,0,5,3,34,3,0,0,0,0,3,308,19,54,16,210,606
SSC70182,0,0,0,0,0,3,3,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,16,4,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,17,7,0,0,0,10,12,3,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,30
SSC70183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70184,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,13,11,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,18,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,11,13,3,0,0,0,0,4,5,0,3,0,3,12,4,0,0,0,3,9,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,24,53
SSC70185,0,0,0,0,23,24,4,0,0,0,18,23,0,0,0,0,23,24,3,0,0,0,30,34,8,0,0,0,19,30,7,0,0,0,10,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,121,146,0,0,0,0,17,17,0,0,0,0,18,21,0,0,0,0,28,28,0,0,0,3,18,21,8,0,0,3,20,30,4,0,0,3,14,16,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,12,117,148,0,0,0,0,41,41,6,0,0,0,38,40,0,0,0,0,50,56,3,0,0,3,49,53,16,0,0,3,38,60,8,0,0,3,25,40,3,0,0,0,6,6,0,0,0,0,0,3,0,0,0,0,0,0,37,0,3,12,241,295
SSC70186,3,0,0,0,73,73,14,0,0,0,50,59,60,3,0,0,55,111,46,0,3,0,33,91,33,3,0,0,24,68,23,0,0,3,9,35,9,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,178,5,4,15,247,460,6,0,0,0,52,62,10,0,0,0,30,44,53,3,0,0,44,100,56,5,3,0,38,99,34,0,3,10,17,67,19,3,0,6,13,43,3,0,3,8,0,15,0,0,0,0,0,3,0,0,0,0,0,0,175,13,16,28,197,436,8,0,0,0,123,136,27,3,0,0,76,104,112,3,3,3,95,214,100,3,6,0,74,193,63,4,8,15,48,134,36,3,3,12,29,78,12,0,3,12,3,30,0,0,0,3,0,5,0,0,0,0,0,0,360,19,23,40,446,893
SSC70187,0,0,0,0,68,68,0,0,0,0,74,74,96,7,3,0,169,276,114,3,11,0,77,206,63,5,31,0,69,177,66,12,20,0,32,131,40,11,14,0,8,75,32,4,5,3,7,48,0,0,0,0,0,3,411,32,96,9,504,1056,0,0,0,0,65,65,16,0,0,0,60,74,114,3,0,0,122,239,95,9,21,0,95,210,70,10,18,10,75,183,63,8,20,9,27,131,39,3,11,20,11,88,3,0,8,18,0,34,0,0,3,4,0,4,399,38,87,60,448,1040,0,0,0,0,129,129,16,0,0,0,134,152,211,13,8,0,285,518,204,9,28,3,170,420,132,17,52,9,147,357,131,20,44,9,59,263,82,15,31,26,17,165,35,3,14,20,6,83,3,0,3,4,0,7,817,74,179,70,954,2093
SSC70188,0,0,0,0,3,3,0,0,0,0,11,12,3,0,0,0,5,8,9,0,0,0,4,11,10,0,0,0,0,10,3,0,0,0,0,4,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,31,55,0,0,0,0,7,7,0,0,0,0,4,9,6,0,0,0,6,16,6,0,0,0,3,12,10,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,22,51,0,0,0,0,16,16,0,0,0,0,11,18,13,0,0,0,11,24,12,0,0,0,4,18,12,0,0,0,0,17,7,0,0,0,0,8,3,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,3,53,108
SSC70189,4,0,0,0,25,31,22,0,0,0,3,22,45,4,5,0,7,59,28,0,0,0,0,28,15,0,0,0,3,17,13,0,0,0,4,21,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,123,3,13,3,44,188,8,0,0,0,21,34,16,0,0,0,4,26,42,0,10,0,11,64,22,0,3,4,3,33,16,0,3,3,3,29,3,0,0,11,6,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,116,0,19,21,49,198,15,0,0,0,51,59,35,0,0,0,10,49,86,4,12,0,17,125,52,0,3,4,3,60,32,3,3,3,6,45,16,0,0,11,8,39,0,0,3,4,4,11,3,0,0,0,0,0,0,0,0,0,0,0,238,9,24,23,91,388
SSC70190,0,0,0,0,13,13,7,0,0,0,5,7,13,0,0,0,4,21,6,0,0,0,0,11,7,0,0,0,0,13,0,0,0,0,4,6,5,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,7,27,83,0,0,0,0,8,8,5,0,0,0,0,8,16,0,0,0,3,20,10,0,0,3,5,19,5,0,0,0,0,7,5,0,0,4,4,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,6,26,82,3,0,0,0,23,24,10,0,0,0,8,16,28,0,0,0,7,41,18,0,0,3,6,33,16,0,3,0,3,20,5,0,0,5,6,18,8,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,89,0,5,9,52,164
SSC70191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70192,0,0,0,0,91,91,0,0,0,0,48,52,54,0,5,0,65,127,104,0,8,0,47,161,66,10,17,3,34,136,71,3,22,3,23,121,51,3,7,8,7,85,16,3,3,3,3,34,0,0,0,0,0,3,375,28,65,17,322,804,0,0,0,0,69,69,7,0,0,0,36,39,82,0,0,0,51,135,95,6,19,0,44,169,73,11,13,3,30,128,64,8,21,12,7,117,41,3,15,11,3,72,10,0,0,13,0,23,0,0,0,3,0,4,363,33,68,42,244,753,0,0,0,0,159,159,5,0,0,0,83,92,135,3,6,0,116,259,203,11,24,0,93,329,139,16,34,9,69,270,127,9,49,15,27,231,88,7,21,20,17,153,34,3,3,15,3,54,3,0,0,10,0,9,739,56,142,61,561,1559
SSC70193,0,0,0,0,127,127,9,0,0,0,84,95,49,3,0,0,150,200,86,9,21,0,93,213,94,14,26,8,56,200,66,6,16,3,41,138,31,8,18,5,15,79,15,0,0,0,0,20,0,0,0,0,0,0,346,44,91,15,564,1063,0,0,0,0,107,111,4,0,0,0,83,86,72,12,12,0,144,247,85,8,13,7,102,215,86,10,22,3,51,181,61,11,34,8,28,141,30,5,28,16,4,86,8,0,5,6,0,21,0,0,0,7,0,6,353,58,118,48,523,1096,0,0,0,0,230,230,11,0,0,0,164,177,123,16,9,0,297,449,171,23,33,5,197,423,183,29,56,9,113,382,133,16,55,7,70,281,63,15,45,21,17,162,20,0,9,6,3,42,0,0,0,7,0,6,702,98,204,63,1087,2156
SSC70194,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,6,0,0,0,0,7,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,11,26
SSC70195,0,0,0,0,21,21,3,0,0,0,3,5,32,0,3,0,23,52,29,0,8,0,11,52,23,3,8,0,5,36,29,0,8,0,0,40,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,116,3,23,3,62,212,0,0,0,0,10,10,0,0,3,0,12,15,38,3,3,0,30,70,26,3,0,0,16,42,29,0,4,0,3,33,14,3,3,0,0,21,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,106,7,17,3,75,214,0,0,0,0,30,30,3,0,3,0,20,25,62,3,4,0,56,126,56,3,8,0,28,93,55,3,8,0,10,73,43,3,12,0,0,61,5,0,0,3,0,11,0,0,3,3,0,4,0,0,0,0,0,0,230,15,38,7,141,421
SSC70196,0,0,0,0,12,11,5,0,0,0,4,4,3,0,0,0,3,7,16,0,0,0,0,20,10,0,0,0,6,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,26,60,3,0,0,0,3,10,3,0,0,0,0,3,8,4,0,0,4,11,18,0,0,0,0,19,7,0,0,0,3,12,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,3,3,9,11,63,3,0,0,0,14,16,4,0,0,0,4,8,13,4,0,0,9,23,33,0,0,0,5,38,15,0,0,0,4,25,4,0,0,3,0,4,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74,3,3,6,39,126
SSC70197,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,3,0,0,0,0,4,10,0,0,0,0,10,5,0,0,0,3,10,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,11,37,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,5,0,0,0,0,8,5,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,12,25,0,0,0,0,6,6,0,0,0,0,0,5,8,0,0,0,10,11,10,0,0,0,3,11,10,0,0,0,0,16,6,0,0,0,3,10,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,3,18,63
SSC70198,0,0,0,0,54,54,12,0,0,0,83,89,161,5,8,0,150,321,174,0,6,3,27,207,93,0,13,0,10,119,38,0,4,0,0,40,9,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,481,11,26,7,318,841,0,0,0,0,39,39,18,0,0,0,96,113,213,4,6,0,119,341,165,7,10,0,13,191,72,5,9,4,5,102,24,0,3,7,6,37,3,0,0,0,0,4,0,0,0,7,0,7,0,0,0,0,0,0,500,13,30,9,282,833,0,0,0,0,93,93,25,0,0,0,172,201,370,4,9,0,270,661,334,8,11,3,40,398,170,11,22,4,18,220,60,0,4,7,6,78,9,3,0,0,0,16,0,0,0,7,0,8,0,0,0,0,0,0,976,26,56,13,599,1673
SSC70199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70200,3,0,0,0,10,15,9,0,0,0,11,19,9,0,0,0,22,29,12,3,0,0,11,17,17,0,0,0,3,22,9,0,0,0,0,13,4,0,0,3,0,6,4,0,0,0,0,4,0,0,0,0,0,0,59,3,0,3,57,124,3,0,0,0,8,7,14,0,0,0,25,36,7,0,0,0,13,24,14,3,3,0,7,32,9,0,0,0,5,19,3,0,0,3,4,12,3,0,0,3,0,6,0,0,0,0,0,5,0,0,0,0,0,0,63,3,3,9,57,143,5,0,0,0,17,21,21,0,0,0,32,57,17,0,0,0,38,56,23,3,3,0,15,49,22,0,0,0,8,39,14,0,0,3,3,26,6,0,0,4,0,12,0,0,0,0,0,3,0,0,0,0,0,0,116,10,3,13,117,264
SSC70201,0,0,0,0,67,67,8,0,0,0,61,69,54,0,0,0,112,168,88,12,3,0,63,166,86,12,18,0,24,138,77,8,15,0,10,108,60,0,8,4,3,80,22,0,4,4,0,34,4,0,0,0,0,4,398,29,43,11,344,829,0,0,0,0,57,57,10,0,0,0,46,54,69,0,0,0,71,146,99,8,15,0,36,152,85,10,14,3,18,131,71,3,17,9,9,109,52,3,11,16,3,82,7,0,4,13,0,23,4,0,0,0,0,5,389,22,67,35,251,754,0,0,0,0,129,129,14,0,0,0,112,123,125,0,0,0,182,309,192,16,18,0,97,314,169,19,29,3,41,266,142,10,38,9,24,218,116,3,18,14,10,155,31,0,6,15,0,59,3,0,0,3,0,7,787,48,107,47,594,1584
SSC70202,3,0,0,0,31,35,6,0,0,0,28,31,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,66,79,21,0,0,0,49,67,0,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,5,0,51,81,21,0,0,0,76,105,6,0,0,0,27,36,3,3,3,0,3,13,4,0,0,0,3,5,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,3,5,0,117,162
