SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC70112,76,3,0,0,0,0,0,27,105,56,14,12,3,0,0,0,24,109,57,27,18,11,4,0,0,15,135,41,25,35,20,6,0,0,23,145,29,18,28,13,9,3,0,27,128,19,19,29,17,13,0,9,19,134,12,19,23,20,9,6,3,12,106,7,7,23,16,7,4,0,13,91,7,6,28,17,10,4,3,18,95,3,11,24,9,3,4,0,12,68,4,10,14,13,6,0,3,7,52,5,7,5,4,9,0,0,4,36,0,3,0,0,3,0,6,3,20,0,0,0,0,5,3,3,0,12,0,0,0,3,4,0,0,5,12,323,170,245,154,85,30,27,208,1246
SSC70113,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,4,0,0,9,21
SSC70114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC70115,24,15,0,0,0,0,0,26,63,21,13,7,0,0,0,0,11,50,8,16,15,8,0,0,0,14,51,11,8,10,5,4,0,0,13,56,3,8,4,4,8,3,0,9,44,6,8,10,11,4,0,0,6,45,6,3,5,3,3,4,4,8,39,5,3,3,8,10,0,0,35,59,0,0,3,8,3,0,0,0,18,0,3,0,3,3,4,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,78,61,52,35,21,11,121,459
SSC70116,69,0,0,0,0,0,0,15,86,69,17,0,0,0,0,0,4,94,76,23,21,7,3,0,0,4,138,29,28,35,19,5,0,0,10,121,14,27,51,20,5,3,0,3,125,13,7,44,23,0,0,0,17,102,8,10,38,17,7,0,0,11,84,15,9,15,19,7,0,0,3,70,14,4,19,18,7,3,0,5,64,3,3,9,16,7,3,0,6,51,0,0,9,5,8,0,0,0,21,0,0,6,8,0,0,0,0,12,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,301,129,247,153,57,12,9,82,987
SSC70117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70118,12,0,0,0,0,0,0,0,12,8,10,0,0,0,0,0,0,15,3,6,7,0,0,0,0,0,16,0,3,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,8,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,9,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,18,11,13,10,3,0,97
SSC70119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6
SSC70120,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,11,3,3,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,5,10,3,3,0,5,52
SSC70121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,7,13,29
SSC70122,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,3,3,0,0,0,3,11,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,12,0,4,4,16,49
SSC70123,35,0,0,0,0,0,0,8,41,27,7,0,0,0,0,0,8,40,26,9,14,4,0,0,0,11,58,17,20,25,9,0,0,0,14,81,9,11,19,20,8,0,0,4,76,14,10,21,16,3,3,0,10,66,11,9,28,6,5,0,0,3,67,16,9,21,14,0,4,0,7,67,5,6,14,14,4,0,0,5,41,3,7,18,7,0,0,0,3,36,8,0,3,9,0,0,0,4,22,3,0,0,3,4,0,0,0,12,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,162,94,157,94,27,12,9,77,630
SSC70124,12,5,0,0,0,0,0,6,21,11,7,3,4,0,0,0,3,30,12,4,3,7,0,0,0,8,39,5,3,5,0,0,0,0,4,21,8,3,4,5,3,0,0,5,24,6,0,3,5,4,0,0,0,25,4,3,5,3,3,0,0,33,48,3,4,0,5,0,0,0,4,16,0,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,36,29,17,7,5,63,258
SSC70125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70127,7,0,0,0,0,0,0,0,6,42,0,0,0,0,0,0,14,50,8,0,0,0,0,0,0,10,24,10,0,3,0,0,0,0,15,31,3,0,0,0,3,0,0,7,18,3,0,0,0,0,0,0,14,24,0,3,3,0,0,0,0,12,20,4,0,7,0,0,0,0,3,15,3,0,5,7,0,0,0,11,23,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,9,22,12,3,0,3,90,226
SSC70128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70129,66,0,0,0,0,0,0,16,86,59,4,3,0,0,0,0,11,78,45,10,5,0,0,0,0,15,68,27,18,20,18,0,0,0,15,90,12,12,37,10,0,0,3,15,93,22,7,43,23,12,0,0,15,123,18,25,52,32,13,3,0,24,180,20,7,49,30,6,0,0,21,135,17,26,38,36,12,0,0,17,154,18,15,37,21,11,3,0,7,113,5,5,28,20,4,0,0,9,75,3,0,16,6,9,0,0,6,50,5,0,3,5,0,0,0,0,20,0,0,0,0,0,0,0,4,9,0,0,0,3,0,3,0,0,11,324,130,339,210,84,17,12,177,1290
SSC70130,6,0,0,0,0,0,0,5,9,4,3,0,0,0,0,0,14,18,5,0,0,0,0,0,0,14,18,3,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,3,3,8,0,0,3,3,0,3,0,7,18,0,0,0,4,3,0,0,6,19,0,0,0,3,5,0,0,5,9,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,12,11,6,3,8,92,164
SSC70131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,0,0,0,9,34
SSC70132,99,0,0,0,0,0,0,22,124,82,4,3,0,0,0,0,16,106,67,25,15,6,0,0,0,17,139,40,24,43,22,6,0,0,17,151,22,23,60,30,12,0,0,28,167,29,20,59,18,16,7,0,20,157,28,19,69,42,17,4,7,26,208,24,16,52,26,11,7,0,27,158,15,14,47,28,12,7,5,18,149,10,15,21,21,9,6,3,14,102,6,0,28,17,8,7,3,8,77,7,4,15,11,9,0,3,8,50,0,0,4,4,0,0,0,3,17,0,0,0,0,3,5,0,0,15,0,0,0,0,0,0,0,3,12,436,164,417,222,97,34,26,230,1626
SSC70133,13,0,0,0,0,0,0,4,18,11,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,0,11,4,0,4,0,0,0,0,3,8,6,3,3,0,3,0,0,4,22,0,0,7,3,0,0,0,0,9,0,0,7,4,4,0,0,4,25,7,0,12,5,3,0,3,4,30,4,0,3,9,4,0,0,4,26,3,0,4,3,0,0,0,7,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,17,39,26,13,4,3,38,189
SSC70134,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,18,21,3,4,3,0,0,0,0,0,11,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,10,3,4,0,27,60
SSC70135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC70136,9,0,0,0,0,0,0,10,17,15,3,3,0,0,0,0,13,28,22,7,3,0,3,0,0,9,46,16,13,8,4,0,0,0,8,52,10,13,17,11,3,0,0,8,51,7,3,7,7,3,0,0,3,40,14,7,8,8,3,0,0,14,58,8,0,5,0,3,4,0,6,33,3,0,3,6,0,3,0,4,15,3,0,7,9,0,0,0,5,21,0,0,0,0,0,0,0,5,8,0,0,0,4,3,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,43,68,50,23,9,0,81,380
SSC70137,8,0,0,0,0,0,0,7,22,3,3,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,9,0,0,0,9,0,0,0,0,10,4,0,0,0,4,0,3,0,19,3,0,0,0,3,0,0,0,8,0,0,3,0,0,0,0,0,4,3,3,0,3,4,0,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,12,14,20,7,8,10,116
SSC70138,38,0,0,0,0,0,0,15,54,23,3,0,0,0,0,0,12,34,31,6,3,5,0,0,0,6,51,29,14,12,0,3,0,0,9,70,15,17,22,19,0,0,0,0,72,15,12,21,9,6,3,0,3,65,9,14,26,12,7,0,0,12,81,13,5,24,13,4,3,0,7,71,9,6,18,8,3,0,0,5,50,8,6,9,8,7,3,3,9,51,0,8,9,13,3,4,3,4,51,0,5,7,3,4,4,0,5,22,0,0,4,0,3,0,3,4,15,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,191,91,162,93,42,21,15,82,701
SSC70139,36,0,0,0,0,0,0,9,48,94,17,4,0,0,0,0,14,137,70,37,17,6,0,0,0,16,144,31,23,33,15,3,0,0,10,122,12,16,30,22,3,0,0,9,104,5,11,21,14,10,3,0,10,72,7,3,6,3,0,3,0,0,27,3,0,10,11,6,0,4,5,33,0,0,4,3,4,0,0,3,24,0,0,5,3,0,3,0,0,17,0,0,0,4,0,0,0,0,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,115,135,84,35,7,7,85,729
SSC70140,13,0,0,0,0,0,0,0,12,5,7,3,0,0,0,0,3,15,5,3,0,0,0,0,0,4,19,7,0,4,0,3,0,0,6,16,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,9,3,0,4,3,5,0,0,5,17,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,18,9,9,3,3,21,117
SSC70141,0,0,0,0,0,0,0,4,8,3,8,8,0,0,0,0,3,23,8,0,0,0,0,0,0,5,15,7,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,3,6,3,0,3,3,0,0,0,0,9,3,0,0,0,3,0,0,0,15,4,0,3,4,0,0,0,4,13,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,14,22,9,7,4,4,30,128
SSC70142,5,0,0,0,0,0,0,14,24,9,5,0,3,0,0,0,3,21,9,4,3,0,0,0,0,4,17,7,0,4,0,0,0,0,3,16,0,0,4,0,0,0,0,3,16,3,0,3,4,3,0,0,3,16,3,0,0,3,0,0,0,4,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,38,21,23,13,13,8,3,51,165
SSC70143,137,7,0,0,0,0,0,36,172,106,13,7,0,0,0,0,29,146,114,22,29,11,0,0,0,41,213,68,35,48,17,8,0,4,26,210,33,29,65,32,15,3,0,14,189,20,34,42,25,19,6,7,20,177,22,14,52,36,16,8,6,20,177,20,9,48,34,20,6,7,22,166,20,22,52,27,18,8,0,15,172,9,12,37,26,7,3,3,19,129,10,3,26,15,8,0,8,6,67,6,5,13,3,9,0,3,4,46,3,5,3,9,4,0,3,3,34,0,0,4,3,0,0,3,0,20,0,0,0,3,3,0,3,4,13,558,215,418,241,136,45,50,275,1938
SSC70144,25,4,0,0,0,0,0,11,37,38,4,3,0,0,0,0,20,70,39,3,10,3,0,0,0,24,78,26,7,16,8,0,0,0,11,68,7,3,18,8,4,0,3,7,46,9,3,9,3,3,0,0,8,36,12,6,13,10,6,4,0,14,64,10,3,14,13,3,3,3,14,65,4,5,10,17,7,3,0,5,53,3,6,17,0,10,0,0,6,41,3,0,3,3,3,0,0,3,15,0,0,0,0,3,3,0,0,13,0,3,3,0,0,3,0,8,18,0,3,0,0,0,0,3,3,6,3,0,0,0,0,0,0,3,9,176,60,116,69,33,17,13,129,617
SSC70145,77,0,0,0,0,0,0,27,102,51,18,6,0,0,0,0,10,89,66,21,22,15,4,0,0,28,154,31,34,31,10,4,4,4,29,145,17,14,35,23,11,4,5,26,118,7,17,27,21,8,8,0,14,109,7,12,25,14,9,7,4,28,103,9,7,23,17,13,3,7,15,87,8,8,18,12,4,3,6,17,72,5,6,17,12,8,4,0,23,72,3,3,14,7,3,3,0,10,40,0,3,4,3,3,0,5,12,27,0,3,3,0,0,0,0,3,14,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,281,140,222,129,66,36,32,229,1144
SSC70146,23,3,0,0,0,0,0,9,37,30,9,3,0,0,0,0,13,54,29,11,8,10,0,0,0,20,74,19,13,9,0,0,3,0,22,71,13,12,11,3,0,3,0,19,63,7,3,7,5,3,0,3,11,43,6,5,12,4,6,0,0,19,58,13,5,17,8,4,0,3,18,69,6,3,7,7,3,3,0,18,48,3,3,12,6,0,3,0,5,35,0,0,8,8,3,3,0,3,22,0,0,4,5,3,3,0,3,17,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,144,66,98,63,28,20,15,180,611
SSC70147,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,12,3,0,3,0,3,0,0,0,11,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,12,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,0,3,3,4,0,0,0,0,10,3,3,3,3,0,3,0,0,14,3,0,0,4,3,0,0,3,15,3,0,3,0,3,0,0,3,16,0,4,3,3,11,3,3,3,23,5,3,4,0,4,3,3,3,31,34,25,30,24,28,13,9,24,184
SSC70148,3,0,0,0,0,0,0,17,22,3,9,4,0,0,0,0,0,22,0,3,5,3,0,0,0,3,14,3,3,10,3,0,0,0,0,22,6,0,8,0,0,0,0,3,22,3,0,3,0,0,0,0,3,15,3,0,6,0,0,0,3,0,10,0,0,0,3,0,0,0,5,11,3,4,0,0,5,0,0,8,17,0,0,5,0,0,3,0,0,8,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,32,25,48,16,10,4,8,32,180
